country,year_survey,quantile,nb_quantiles,income,pop,gdpppp
ISL,2008,37,100,19964.27,0.0031000001,36527.0
ISL,2008,38,100,20139.219,0.0031000001,36527.0
ISL,2008,39,100,20316.023,0.0031000001,36527.0
ISL,2008,40,100,20490.68,0.0031000001,36527.0
ISL,2008,41,100,20682.898,0.0031000001,36527.0
ISL,2008,42,100,20889.146,0.0031000001,36527.0
ISL,2008,43,100,21163.791,0.0031000001,36527.0
ISL,2008,44,100,21350.693,0.0031000001,36527.0
ISL,2008,45,100,21559.244,0.0031000001,36527.0
ISL,2008,46,100,21778.404,0.0031000001,36527.0
ISL,2008,47,100,22041.873,0.0031000001,36527.0
ISL,2008,48,100,22223.324,0.0031000001,36527.0
ISL,2008,49,100,22404.705,0.0031000001,36527.0
ISL,2008,50,100,22665.094,0.0031000001,36527.0
ISL,2008,51,100,22870.342,0.0031000001,36527.0
ISL,2008,52,100,23059.164,0.0031000001,36527.0
ISL,2008,53,100,23299.568,0.0031000001,36527.0
ISL,2008,54,100,23604.477000000006,0.0031000001,36527.0
ISL,2008,55,100,23785.518,0.0031000001,36527.0
ISL,2008,56,100,24055.371,0.0031000001,36527.0
ISL,2008,57,100,24255.498,0.0031000001,36527.0
ISL,2008,58,100,24564.602000000006,0.0031000001,36527.0
ISL,2008,59,100,24847.64,0.0031000001,36527.0
ISL,2008,60,100,25206.49,0.0031000001,36527.0
ISL,2008,61,100,25424.568,0.0031000001,36527.0
ISL,2008,62,100,25705.213,0.0031000001,36527.0
ISL,2008,63,100,26112.328,0.0031000001,36527.0
ISL,2008,64,100,26463.396,0.0031000001,36527.0
ISL,2008,65,100,26771.617,0.0031000001,36527.0
ISL,2008,66,100,27198.707,0.0031000001,36527.0
ISL,2008,67,100,27515.035,0.0031000001,36527.0
ISL,2008,68,100,27973.729,0.0031000001,36527.0
ISL,2008,69,100,28306.975,0.0031000001,36527.0
ISL,2008,70,100,28660.744,0.0031000001,36527.0
ISL,2008,71,100,29064.133,0.0031000001,36527.0
ISL,2008,72,100,29442.572,0.0031000001,36527.0
ISL,2008,73,100,29889.797,0.0031000001,36527.0
ISL,2008,74,100,30282.238,0.0031000001,36527.0
ISL,2008,75,100,30620.701,0.0031000001,36527.0
ISL,2008,76,100,30998.172,0.0031000001,36527.0
ISL,2008,77,100,31461.664,0.0031000001,36527.0
ISL,2008,78,100,31901.982000000004,0.0031000001,36527.0
ISL,2008,79,100,32356.297,0.0031000001,36527.0
ISL,2008,80,100,32892.19,0.0031000001,36527.0
ISL,2008,81,100,33490.85,0.0031000001,36527.0
ISL,2008,82,100,34307.61,0.0031000001,36527.0
ISL,2008,83,100,35126.437999999995,0.0031000001,36527.0
ISL,2008,84,100,35852.605,0.0031000001,36527.0
ISL,2008,85,100,36725.14,0.0031000001,36527.0
ISL,2008,86,100,37432.363,0.0031000001,36527.0
ISL,2008,87,100,38266.227,0.0031000001,36527.0
ISL,2008,88,100,39263.516,0.0031000001,36527.0
ISL,2008,89,100,40240.543,0.0031000001,36527.0
ISL,2008,90,100,41443.56,0.0031000001,36527.0
ISL,2008,91,100,42450.727,0.0031000001,36527.0
ISL,2008,92,100,44106.188,0.0031000001,36527.0
ISL,2008,93,100,46007.633,0.0031000001,36527.0
ISL,2008,94,100,48177.18,0.0031000001,36527.0
ISL,2008,95,100,50764.227,0.0031000001,36527.0
ISL,2008,96,100,54079.08,0.0031000001,36527.0
ISL,2008,97,100,58772.383,0.0031000001,36527.0
ISL,2008,98,100,67783.48,0.0031000001,36527.0
ISL,2008,99,100,84655.52,0.0031000001,36527.0
ISL,2008,100,100,160645.27,0.0031000001,36527.0
ISR,2008,1,100,142.35043000000005,0.073081,25740.0
ISR,2008,2,100,914.65796,0.073081,25740.0
ISR,2008,3,100,1356.1986,0.073081,25740.0
ISR,2008,4,100,1584.7322,0.073081,25740.0
ISR,2008,5,100,1795.4344,0.073081,25740.0
ISR,2008,6,100,2009.995,0.073081,25740.0
ISR,2008,7,100,2195.9695,0.073081,25740.0
ISR,2008,8,100,2361.6968,0.073081,25740.0
ISR,2008,9,100,2517.9727,0.073081,25740.0
ISR,2008,10,100,2669.6045,0.073081,25740.0
ISR,2008,11,100,2815.79,0.073081,25740.0
ISR,2008,12,100,2943.4583,0.073081,25740.0
ISR,2008,13,100,3059.676,0.073081,25740.0
ISR,2008,14,100,3178.5964,0.073081,25740.0
ISR,2008,15,100,3299.8738,0.073081,25740.0
ISR,2008,16,100,3417.6719,0.073081,25740.0
ISR,2008,17,100,3536.9883,0.073081,25740.0
ISR,2008,18,100,3675.6824,0.073081,25740.0
ISR,2008,19,100,3820.302,0.073081,25740.0
ISR,2008,20,100,3962.4119,0.073081,25740.0
ISR,2008,21,100,4103.606,0.073081,25740.0
ISR,2008,22,100,4257.712,0.073081,25740.0
ISR,2008,23,100,4412.0176,0.073081,25740.0
ISR,2008,24,100,4567.349,0.073081,25740.0
ISR,2008,25,100,4728.7754,0.073081,25740.0
ISR,2008,26,100,4901.189,0.073081,25740.0
ISR,2008,27,100,5025.0244,0.073081,25740.0
ISR,2008,28,100,5153.7124,0.073081,25740.0
ISR,2008,29,100,5305.969,0.073081,25740.0
ISR,2008,30,100,5449.314,0.073081,25740.0
ISR,2008,31,100,5588.2974,0.073081,25740.0
ISR,2008,32,100,5768.6426,0.073081,25740.0
ISR,2008,33,100,5926.837,0.073081,25740.0
ISR,2008,34,100,6098.0654,0.073081,25740.0
ISR,2008,35,100,6239.114000000001,0.073081,25740.0
ISR,2008,36,100,6383.4180000000015,0.073081,25740.0
ISR,2008,37,100,6532.4907,0.073081,25740.0
ISR,2008,38,100,6688.733,0.073081,25740.0
ISR,2008,39,100,6825.8066,0.073081,25740.0
ISR,2008,40,100,6957.4355,0.073081,25740.0
ISR,2008,41,100,7096.008000000002,0.073081,25740.0
ISR,2008,42,100,7251.4043,0.073081,25740.0
ISR,2008,43,100,7421.575,0.073081,25740.0
ISR,2008,44,100,7607.436,0.073081,25740.0
ISR,2008,45,100,7782.524,0.073081,25740.0
ISR,2008,46,100,7928.5513,0.073081,25740.0
ISR,2008,47,100,8087.606,0.073081,25740.0
ISR,2008,48,100,8242.609,0.073081,25740.0
ISR,2008,49,100,8408.593,0.073081,25740.0
ISR,2008,50,100,8596.16,0.073081,25740.0
ISR,2008,51,100,8772.806999999999,0.073081,25740.0
ISR,2008,52,100,8943.226,0.073081,25740.0
ISR,2008,53,100,9127.095,0.073081,25740.0
ISR,2008,54,100,9289.914,0.073081,25740.0
ISR,2008,55,100,9476.059,0.073081,25740.0
ISR,2008,56,100,9687.484,0.073081,25740.0
ISR,2008,57,100,9899.465,0.073081,25740.0
ISR,2008,58,100,10075.442,0.073081,25740.0
ISR,2008,59,100,10285.623,0.073081,25740.0
ISR,2008,60,100,10492.994,0.073081,25740.0
ISR,2008,61,100,10719.199,0.073081,25740.0
ISR,2008,62,100,10911.95,0.073081,25740.0
ISR,2008,63,100,11120.55,0.073081,25740.0
ISR,2008,64,100,11338.763,0.073081,25740.0
ISR,2008,65,100,11561.624,0.073081,25740.0
ISR,2008,66,100,11796.907,0.073081,25740.0
ISR,2008,67,100,12081.66,0.073081,25740.0
ISR,2008,68,100,12326.108,0.073081,25740.0
ISR,2008,69,100,12582.817,0.073081,25740.0
ISR,2008,70,100,12850.928,0.073081,25740.0
ISR,2008,71,100,13109.289,0.073081,25740.0
ISR,2008,72,100,13379.948,0.073081,25740.0
ISR,2008,73,100,13660.616000000002,0.073081,25740.0
ISR,2008,74,100,13948.029,0.073081,25740.0
ISR,2008,75,100,14244.857,0.073081,25740.0
ISR,2008,76,100,14548.143999999998,0.073081,25740.0
ISR,2008,77,100,14865.968,0.073081,25740.0
ISR,2008,78,100,15182.026000000002,0.073081,25740.0
ISR,2008,79,100,15500.643,0.073081,25740.0
ISR,2008,80,100,15905.573,0.073081,25740.0
ISR,2008,81,100,16337.124,0.073081,25740.0
ISR,2008,82,100,16764.938000000002,0.073081,25740.0
ISR,2008,83,100,17146.824,0.073081,25740.0
ISR,2008,84,100,17626.957,0.073081,25740.0
ISR,2008,85,100,18089.467,0.073081,25740.0
ISR,2008,86,100,18665.744,0.073081,25740.0
ISR,2008,87,100,19233.652,0.073081,25740.0
ISR,2008,88,100,19819.168,0.073081,25740.0
ISR,2008,89,100,20476.658,0.073081,25740.0
ISR,2008,90,100,21304.758,0.073081,25740.0
ISR,2008,91,100,22159.773,0.073081,25740.0
ISR,2008,92,100,23171.506,0.073081,25740.0
ISR,2008,93,100,24254.258,0.073081,25740.0
ISR,2008,94,100,25738.977000000006,0.073081,25740.0
ISR,2008,95,100,27458.953,0.073081,25740.0
ISR,2008,96,100,29160.684,0.073081,25740.0
ISR,2008,97,100,31732.203,0.073081,25740.0
ISR,2008,98,100,35536.81,0.073081,25740.0
ISR,2008,99,100,42247.23,0.073081,25740.0
ISR,2008,100,100,64825.383,0.073081,25740.0
ITA,2008,1,100,1103.5525,0.5936999917,28170.0
ITA,2008,2,100,2540.1794,0.5936999917,28170.0
ITA,2008,3,100,3366.69,0.5936999917,28170.0
ITA,2008,4,100,3942.263,0.5936999917,28170.0
ITA,2008,5,100,4343.2856,0.5936999917,28170.0
ITA,2008,6,100,4700.6655,0.5936999917,28170.0
ITA,2008,7,100,5038.553,0.5936999917,28170.0
ITA,2008,8,100,5336.681,0.5936999917,28170.0
ITA,2008,9,100,5622.3719999999985,0.5936999917,28170.0
ITA,2008,10,100,5869.795,0.5936999917,28170.0
ITA,2008,11,100,6028.187,0.5936999917,28170.0
ITA,2008,12,100,6240.985,0.5936999917,28170.0
ITA,2008,13,100,6430.8296,0.5936999917,28170.0
ITA,2008,14,100,6644.73,0.5936999917,28170.0
ITA,2008,15,100,6879.4043,0.5936999917,28170.0
ITA,2008,16,100,7087.9766,0.5936999917,28170.0
ITA,2008,17,100,7283.83,0.5936999917,28170.0
ITA,2008,18,100,7492.758000000002,0.5936999917,28170.0
ITA,2008,19,100,7644.2246,0.5936999917,28170.0
ITA,2008,20,100,7830.226,0.5936999917,28170.0
ITA,2008,21,100,7973.6309999999985,0.5936999917,28170.0
ITA,2008,22,100,8138.5776,0.5936999917,28170.0
ITA,2008,23,100,8296.744,0.5936999917,28170.0
ITA,2008,24,100,8462.829,0.5936999917,28170.0
ITA,2008,25,100,8641.129,0.5936999917,28170.0
ITA,2008,26,100,8801.905999999999,0.5936999917,28170.0
ITA,2008,27,100,8944.535,0.5936999917,28170.0
ITA,2008,28,100,9125.328,0.5936999917,28170.0
ITA,2008,29,100,9289.239,0.5936999917,28170.0
ITA,2008,30,100,9460.343,0.5936999917,28170.0
ITA,2008,31,100,9633.507,0.5936999917,28170.0
ITA,2008,32,100,9785.691,0.5936999917,28170.0
ITA,2008,33,100,10002.528,0.5936999917,28170.0
ITA,2008,34,100,10175.91,0.5936999917,28170.0
ITA,2008,35,100,10360.495,0.5936999917,28170.0
ITA,2008,36,100,10527.8955,0.5936999917,28170.0
ITA,2008,37,100,10680.383999999998,0.5936999917,28170.0
ITA,2008,38,100,10863.8,0.5936999917,28170.0
ITA,2008,39,100,11055.898,0.5936999917,28170.0
ITA,2008,40,100,11222.014,0.5936999917,28170.0
ITA,2008,41,100,11340.766,0.5936999917,28170.0
ITA,2008,42,100,11466.153,0.5936999917,28170.0
ITA,2008,43,100,11627.764,0.5936999917,28170.0
ITA,2008,44,100,11779.629,0.5936999917,28170.0
ITA,2008,45,100,11936.659,0.5936999917,28170.0
ITA,2008,46,100,12078.648,0.5936999917,28170.0
ITA,2008,47,100,12255.399,0.5936999917,28170.0
ITA,2008,48,100,12435.765,0.5936999917,28170.0
ITA,2008,49,100,12628.926,0.5936999917,28170.0
ITA,2008,50,100,12797.06,0.5936999917,28170.0
ITA,2008,51,100,12995.268999999998,0.5936999917,28170.0
ITA,2008,52,100,13194.077,0.5936999917,28170.0
ITA,2008,53,100,13376.273,0.5936999917,28170.0
ITA,2008,54,100,13566.956,0.5936999917,28170.0
ITA,2008,55,100,13753.213,0.5936999917,28170.0
ITA,2008,56,100,13934.378,0.5936999917,28170.0
ITA,2008,57,100,14109.772,0.5936999917,28170.0
ITA,2008,58,100,14327.56,0.5936999917,28170.0
ITA,2008,59,100,14536.94,0.5936999917,28170.0
ITA,2008,60,100,14749.124,0.5936999917,28170.0
ITA,2008,61,100,14953.163,0.5936999917,28170.0
ITA,2008,62,100,15181.635,0.5936999917,28170.0
ITA,2008,63,100,15397.811000000003,0.5936999917,28170.0
ITA,2008,64,100,15573.324,0.5936999917,28170.0
ITA,2008,65,100,15789.434,0.5936999917,28170.0
ITA,2008,66,100,16020.307,0.5936999917,28170.0
ITA,2008,67,100,16240.835,0.5936999917,28170.0
ITA,2008,68,100,16472.758,0.5936999917,28170.0
ITA,2008,69,100,16708.596,0.5936999917,28170.0
ITA,2008,70,100,16942.365,0.5936999917,28170.0
ITA,2008,71,100,17248.158,0.5936999917,28170.0
ITA,2008,72,100,17576.428,0.5936999917,28170.0
ITA,2008,73,100,17835.627,0.5936999917,28170.0
ITA,2008,74,100,18113.025,0.5936999917,28170.0
ITA,2008,75,100,18404.78,0.5936999917,28170.0
ITA,2008,76,100,18673.87,0.5936999917,28170.0
ITA,2008,77,100,18990.867,0.5936999917,28170.0
ITA,2008,78,100,19297.742,0.5936999917,28170.0
ITA,2008,79,100,19647.84,0.5936999917,28170.0
ITA,2008,80,100,19985.078,0.5936999917,28170.0
ITA,2008,81,100,20383.273,0.5936999917,28170.0
ITA,2008,82,100,20766.004,0.5936999917,28170.0
ITA,2008,83,100,21156.672,0.5936999917,28170.0
ITA,2008,84,100,21557.242,0.5936999917,28170.0
ITA,2008,85,100,22095.752,0.5936999917,28170.0
ITA,2008,86,100,22571.234,0.5936999917,28170.0
ITA,2008,87,100,23119.55,0.5936999917,28170.0
ITA,2008,88,100,23665.53,0.5936999917,28170.0
ITA,2008,89,100,24352.338,0.5936999917,28170.0
ITA,2008,90,100,25027.248,0.5936999917,28170.0
ITA,2008,91,100,25788.055,0.5936999917,28170.0
ITA,2008,92,100,26592.664,0.5936999917,28170.0
ITA,2008,93,100,27725.963,0.5936999917,28170.0
ITA,2008,94,100,28917.137,0.5936999917,28170.0
ITA,2008,95,100,30192.13,0.5936999917,28170.0
ITA,2008,96,100,32210.586,0.5936999917,28170.0
ITA,2008,97,100,34603.11,0.5936999917,28170.0
ITA,2008,98,100,37959.734,0.5936999917,28170.0
ITA,2008,99,100,44278.254,0.5936999917,28170.0
ITA,2008,100,100,72745.47,0.5936999917,28170.0
JOR,2008,1,100,624.13184,0.05787000000000001,5082.9316
JOR,2008,2,100,818.0397,0.05787000000000001,5082.9316
JOR,2008,3,100,919.9498,0.05787000000000001,5082.9316
JOR,2008,4,100,991.9183300000001,0.05787000000000001,5082.9316
JOR,2008,5,100,1054.7194,0.05787000000000001,5082.9316
JOR,2008,6,100,1106.2263,0.05787000000000001,5082.9316
JOR,2008,7,100,1150.2423,0.05787000000000001,5082.9316
JOR,2008,8,100,1182.7787,0.05787000000000001,5082.9316
JOR,2008,9,100,1215.2982,0.05787000000000001,5082.9316
JOR,2008,10,100,1250.6719,0.05787000000000001,5082.9316
JOR,2008,11,100,1280.4895,0.05787000000000001,5082.9316
JOR,2008,12,100,1313.2728,0.05787000000000001,5082.9316
JOR,2008,13,100,1340.6091,0.05787000000000001,5082.9316
JOR,2008,14,100,1372.1483,0.05787000000000001,5082.9316
JOR,2008,15,100,1401.7406,0.05787000000000001,5082.9316
JOR,2008,16,100,1436.7958,0.05787000000000001,5082.9316
JOR,2008,17,100,1467.2894,0.05787000000000001,5082.9316
JOR,2008,18,100,1499.9138,0.05787000000000001,5082.9316
JOR,2008,19,100,1530.9003,0.05787000000000001,5082.9316
JOR,2008,20,100,1558.9812,0.05787000000000001,5082.9316
JOR,2008,21,100,1585.7219,0.05787000000000001,5082.9316
JOR,2008,22,100,1613.9633,0.05787000000000001,5082.9316
JOR,2008,23,100,1639.6449,0.05787000000000001,5082.9316
JOR,2008,24,100,1660.973,0.05787000000000001,5082.9316
JOR,2008,25,100,1692.1598,0.05787000000000001,5082.9316
JOR,2008,26,100,1717.2941,0.05787000000000001,5082.9316
JOR,2008,27,100,1743.729,0.05787000000000001,5082.9316
JOR,2008,28,100,1768.3989,0.05787000000000001,5082.9316
JOR,2008,29,100,1794.6827,0.05787000000000001,5082.9316
JOR,2008,30,100,1822.9049,0.05787000000000001,5082.9316
JOR,2008,31,100,1849.0748,0.05787000000000001,5082.9316
JOR,2008,32,100,1876.43,0.05787000000000001,5082.9316
JOR,2008,33,100,1905.5946,0.05787000000000001,5082.9316
JOR,2008,34,100,1929.6249,0.05787000000000001,5082.9316
JOR,2008,35,100,1960.2734,0.05787000000000001,5082.9316
JOR,2008,36,100,1988.3823,0.05787000000000001,5082.9316
JOR,2008,37,100,2019.0203,0.05787000000000001,5082.9316
JOR,2008,38,100,2046.2045,0.05787000000000001,5082.9316
JOR,2008,39,100,2070.1245,0.05787000000000001,5082.9316
JOR,2008,40,100,2104.46,0.05787000000000001,5082.9316
JOR,2008,41,100,2138.2617,0.05787000000000001,5082.9316
JOR,2008,42,100,2165.2517,0.05787000000000001,5082.9316
JOR,2008,43,100,2191.927,0.05787000000000001,5082.9316
JOR,2008,44,100,2222.4595,0.05787000000000001,5082.9316
JOR,2008,45,100,2252.5452,0.05787000000000001,5082.9316
JOR,2008,46,100,2274.4016,0.05787000000000001,5082.9316
JOR,2008,47,100,2303.9807,0.05787000000000001,5082.9316
JOR,2008,48,100,2335.6155,0.05787000000000001,5082.9316
JOR,2008,49,100,2365.7466,0.05787000000000001,5082.9316
JOR,2008,50,100,2392.8894,0.05787000000000001,5082.9316
JOR,2008,51,100,2423.6199,0.05787000000000001,5082.9316
JOR,2008,52,100,2451.8025,0.05787000000000001,5082.9316
JOR,2008,53,100,2480.5261,0.05787000000000001,5082.9316
JOR,2008,54,100,2520.121,0.05787000000000001,5082.9316
JOR,2008,55,100,2556.626,0.05787000000000001,5082.9316
JOR,2008,56,100,2599.6323,0.05787000000000001,5082.9316
JOR,2008,57,100,2632.0417,0.05787000000000001,5082.9316
JOR,2008,58,100,2665.4885,0.05787000000000001,5082.9316
JOR,2008,59,100,2699.0215,0.05787000000000001,5082.9316
JOR,2008,60,100,2732.5068,0.05787000000000001,5082.9316
JOR,2008,61,100,2775.1287,0.05787000000000001,5082.9316
JOR,2008,62,100,2816.8835,0.05787000000000001,5082.9316
JOR,2008,63,100,2857.8132,0.05787000000000001,5082.9316
JOR,2008,64,100,2904.2278,0.05787000000000001,5082.9316
JOR,2008,65,100,2952.6,0.05787000000000001,5082.9316
JOR,2008,66,100,2998.9895,0.05787000000000001,5082.9316
JOR,2008,67,100,3045.5574,0.05787000000000001,5082.9316
JOR,2008,68,100,3097.3108,0.05787000000000001,5082.9316
JOR,2008,69,100,3152.2476,0.05787000000000001,5082.9316
JOR,2008,70,100,3197.4023,0.05787000000000001,5082.9316
JOR,2008,71,100,3255.3513,0.05787000000000001,5082.9316
JOR,2008,72,100,3324.077,0.05787000000000001,5082.9316
JOR,2008,73,100,3393.0142,0.05787000000000001,5082.9316
JOR,2008,74,100,3456.8667,0.05787000000000001,5082.9316
JOR,2008,75,100,3521.4697,0.05787000000000001,5082.9316
JOR,2008,76,100,3598.2188,0.05787000000000001,5082.9316
JOR,2008,77,100,3681.9436,0.05787000000000001,5082.9316
JOR,2008,78,100,3771.9978,0.05787000000000001,5082.9316
JOR,2008,79,100,3855.9775,0.05787000000000001,5082.9316
JOR,2008,80,100,3956.7063,0.05787000000000001,5082.9316
JOR,2008,81,100,4058.2063,0.05787000000000001,5082.9316
JOR,2008,82,100,4158.843,0.05787000000000001,5082.9316
JOR,2008,83,100,4275.1074,0.05787000000000001,5082.9316
JOR,2008,84,100,4410.745,0.05787000000000001,5082.9316
JOR,2008,85,100,4545.415,0.05787000000000001,5082.9316
JOR,2008,86,100,4710.9087,0.05787000000000001,5082.9316
JOR,2008,87,100,4874.9653,0.05787000000000001,5082.9316
JOR,2008,88,100,5049.22,0.05787000000000001,5082.9316
JOR,2008,89,100,5235.288,0.05787000000000001,5082.9316
JOR,2008,90,100,5449.351,0.05787000000000001,5082.9316
JOR,2008,91,100,5684.3496,0.05787000000000001,5082.9316
JOR,2008,92,100,5944.2153,0.05787000000000001,5082.9316
JOR,2008,93,100,6247.935,0.05787000000000001,5082.9316
JOR,2008,94,100,6610.974,0.05787000000000001,5082.9316
JOR,2008,95,100,7018.53,0.05787000000000001,5082.9316
JOR,2008,96,100,7521.325,0.05787000000000001,5082.9316
JOR,2008,97,100,8208.775,0.05787000000000001,5082.9316
JOR,2008,98,100,9218.937,0.05787000000000001,5082.9316
JOR,2008,99,100,10702.838,0.05787000000000001,5082.9316
JOR,2008,100,100,15614.141,0.05787000000000001,5082.9316
JPN,2008,1,100,1224.3405,1.2743,31307.0
JPN,2008,2,100,2797.171,1.2743,31307.0
JPN,2008,3,100,3689.0742,1.2743,31307.0
JPN,2008,4,100,4199.9079999999985,1.2743,31307.0
JPN,2008,5,100,4726.7344,1.2743,31307.0
JPN,2008,6,100,5127.5957,1.2743,31307.0
JPN,2008,7,100,5682.225,1.2743,31307.0
JPN,2008,8,100,6092.6797,1.2743,31307.0
JPN,2008,9,100,6455.2173,1.2743,31307.0
JPN,2008,10,100,6752.1523,1.2743,31307.0
JPN,2008,11,100,6954.684,1.2743,31307.0
JPN,2008,12,100,7248.102,1.2743,31307.0
JPN,2008,13,100,7510.6035,1.2743,31307.0
JPN,2008,14,100,7738.2573,1.2743,31307.0
JPN,2008,15,100,7997.5845,1.2743,31307.0
JPN,2008,16,100,8330.757,1.2743,31307.0
JPN,2008,17,100,8642.495,1.2743,31307.0
JPN,2008,18,100,8880.298,1.2743,31307.0
JPN,2008,19,100,9107.206,1.2743,31307.0
JPN,2008,20,100,9306.12,1.2743,31307.0
JPN,2008,21,100,9523.707,1.2743,31307.0
JPN,2008,22,100,9716.272,1.2743,31307.0
JPN,2008,23,100,9845.814,1.2743,31307.0
JPN,2008,24,100,10018.085,1.2743,31307.0
JPN,2008,25,100,10216.736,1.2743,31307.0
JPN,2008,26,100,10384.22,1.2743,31307.0
JPN,2008,27,100,10554.344,1.2743,31307.0
JPN,2008,28,100,10744.682,1.2743,31307.0
JPN,2008,29,100,10917.485,1.2743,31307.0
JPN,2008,30,100,11085.09,1.2743,31307.0
JPN,2008,31,100,11297.85,1.2743,31307.0
JPN,2008,32,100,11508.775,1.2743,31307.0
JPN,2008,33,100,11701.956,1.2743,31307.0
JPN,2008,34,100,11883.063,1.2743,31307.0
JPN,2008,35,100,12067.436000000003,1.2743,31307.0
JPN,2008,36,100,12235.745,1.2743,31307.0
JPN,2008,37,100,12438.539,1.2743,31307.0
JPN,2008,38,100,12604.41,1.2743,31307.0
JPN,2008,39,100,12783.986,1.2743,31307.0
JPN,2008,40,100,12948.477,1.2743,31307.0
JPN,2008,41,100,13132.627,1.2743,31307.0
JPN,2008,42,100,13326.755,1.2743,31307.0
JPN,2008,43,100,13526.293,1.2743,31307.0
JPN,2008,44,100,13795.042,1.2743,31307.0
JPN,2008,45,100,14005.827,1.2743,31307.0
JPN,2008,46,100,14194.583,1.2743,31307.0
JPN,2008,47,100,14410.991000000002,1.2743,31307.0
JPN,2008,48,100,14624.83,1.2743,31307.0
JPN,2008,49,100,14797.473,1.2743,31307.0
JPN,2008,50,100,14985.423,1.2743,31307.0
JPN,2008,51,100,15157.602,1.2743,31307.0
JPN,2008,52,100,15325.417,1.2743,31307.0
JPN,2008,53,100,15518.688,1.2743,31307.0
JPN,2008,54,100,15749.88,1.2743,31307.0
JPN,2008,55,100,16006.193,1.2743,31307.0
JPN,2008,56,100,16199.434,1.2743,31307.0
JPN,2008,57,100,16431.572,1.2743,31307.0
JPN,2008,58,100,16640.623,1.2743,31307.0
JPN,2008,59,100,16855.742,1.2743,31307.0
JPN,2008,60,100,17088.484,1.2743,31307.0
JPN,2008,61,100,17262.76,1.2743,31307.0
JPN,2008,62,100,17466.229,1.2743,31307.0
JPN,2008,63,100,17692.836,1.2743,31307.0
JPN,2008,64,100,17954.389,1.2743,31307.0
JPN,2008,65,100,18202.662,1.2743,31307.0
JPN,2008,66,100,18427.414,1.2743,31307.0
JPN,2008,67,100,18650.04,1.2743,31307.0
JPN,2008,68,100,18928.734,1.2743,31307.0
JPN,2008,69,100,19254.56,1.2743,31307.0
JPN,2008,70,100,19564.94,1.2743,31307.0
JPN,2008,71,100,19903.31,1.2743,31307.0
JPN,2008,72,100,20161.53,1.2743,31307.0
JPN,2008,73,100,20390.242,1.2743,31307.0
JPN,2008,74,100,20656.38,1.2743,31307.0
JPN,2008,75,100,21015.855,1.2743,31307.0
JPN,2008,76,100,21390.012,1.2743,31307.0
JPN,2008,77,100,21646.094,1.2743,31307.0
JPN,2008,78,100,22011.281000000006,1.2743,31307.0
JPN,2008,79,100,22424.648,1.2743,31307.0
JPN,2008,80,100,22940.895,1.2743,31307.0
JPN,2008,81,100,23311.906000000006,1.2743,31307.0
JPN,2008,82,100,23769.654,1.2743,31307.0
JPN,2008,83,100,24394.693,1.2743,31307.0
JPN,2008,84,100,25056.17,1.2743,31307.0
JPN,2008,85,100,25658.223,1.2743,31307.0
JPN,2008,86,100,26219.877,1.2743,31307.0
JPN,2008,87,100,26954.082,1.2743,31307.0
JPN,2008,88,100,27664.012,1.2743,31307.0
JPN,2008,89,100,28381.709,1.2743,31307.0
JPN,2008,90,100,29072.342,1.2743,31307.0
JPN,2008,91,100,30107.34,1.2743,31307.0
JPN,2008,92,100,31066.943,1.2743,31307.0
JPN,2008,93,100,32309.441000000006,1.2743,31307.0
JPN,2008,94,100,34137.56,1.2743,31307.0
JPN,2008,95,100,36286.13,1.2743,31307.0
JPN,2008,96,100,38494.895,1.2743,31307.0
JPN,2008,97,100,41385.438,1.2743,31307.0
JPN,2008,98,100,46803.44,1.2743,31307.0
JPN,2008,99,100,55994.76,1.2743,31307.0
JPN,2008,100,100,85569.336,1.2743,31307.0
KAZ,2008,1,100,597.11774,0.15673999,10469.0
KAZ,2008,2,100,753.7959599999997,0.15673999,10469.0
KAZ,2008,3,100,841.0607,0.15673999,10469.0
KAZ,2008,4,100,907.4363,0.15673999,10469.0
KAZ,2008,5,100,959.3556,0.15673999,10469.0
KAZ,2008,6,100,997.7672,0.15673999,10469.0
KAZ,2008,7,100,1029.7799,0.15673999,10469.0
KAZ,2008,8,100,1061.4194,0.15673999,10469.0
KAZ,2008,9,100,1092.6848,0.15673999,10469.0
KAZ,2008,10,100,1122.418,0.15673999,10469.0
KAZ,2008,11,100,1152.121,0.15673999,10469.0
KAZ,2008,12,100,1184.7749,0.15673999,10469.0
KAZ,2008,13,100,1209.7428,0.15673999,10469.0
KAZ,2008,14,100,1230.9451,0.15673999,10469.0
KAZ,2008,15,100,1252.863,0.15673999,10469.0
KAZ,2008,16,100,1277.2687,0.15673999,10469.0
KAZ,2008,17,100,1297.9678,0.15673999,10469.0
KAZ,2008,18,100,1317.444,0.15673999,10469.0
KAZ,2008,19,100,1336.8181,0.15673999,10469.0
KAZ,2008,20,100,1353.5002,0.15673999,10469.0
KAZ,2008,21,100,1371.786,0.15673999,10469.0
KAZ,2008,22,100,1388.2245,0.15673999,10469.0
KAZ,2008,23,100,1405.9073,0.15673999,10469.0
KAZ,2008,24,100,1422.328,0.15673999,10469.0
KAZ,2008,25,100,1441.3374,0.15673999,10469.0
KAZ,2008,26,100,1460.2339,0.15673999,10469.0
KAZ,2008,27,100,1477.8657,0.15673999,10469.0
KAZ,2008,28,100,1497.4348,0.15673999,10469.0
KAZ,2008,29,100,1517.5135,0.15673999,10469.0
KAZ,2008,30,100,1537.4292,0.15673999,10469.0
